Cd_Exercicio,Cd_Orgao,Sigla_Orgao,papa,Cd_Despesa,Vl_Orcado_Ano,Vl_Reduzido,Vl_Congelado,Disponivel,Vl_EmpenhadoLiquido,Vl_Liquidado,Vl_Pago
2020,16,SME,Atividades,33909200,0,0,0,"6903,88","6903,88","6903,88","6903,88"
2020,16,SME,Atividades,44905200,50000,38095,0,11905,11905,11905,11905
2020,16,SME,Atividades,33903000,40000,"30451,19",0,"9548,81","9548,81","3226,75","3226,75"
2020,16,SME,Atividades,33903100,35200,35200,0,0,0,0,0
2020,16,SME,Atividades,33903900,800000,800000,0,0,0,0,0
2020,16,SME,Atividades,44905200,10000,2604,0,7396,7396,0,0
2020,16,SME,Atividades,33901400,3000,3000,0,0,0,0,0
2020,16,SME,Atividades,33903000,80000,"15489,82",0,"64510,18","64510,18","48023,75","48023,75"
2020,16,SME,Atividades,33903300,300000,300000,0,0,0,0,0
2020,16,SME,Atividades,33903700,1191715,0,0,1191715,1191715,"1141479,23","1141479,23"
2020,16,SME,Atividades,33903900,1057398,"256147,97",0,"801250,03","801250,03","643542,17","643542,17"
2020,16,SME,Atividades,44905200,24000,0,0,24000,"23995,42","23995,42","23995,42"
2020,16,SME,Atividades,33903000,16000,16000,0,0,0,0,0
2020,16,SME,Atividades,33903600,30300,30300,0,0,0,0,0
2020,16,SME,Atividades,33904700,6060,6060,0,0,0,0,0
2020,16,SME,Atividades,33903000,64000,"13592,4",0,"50407,6","50407,6","50407,6","50407,6"
2020,16,SME,Atividades,33903600,948468,194538,0,753930,753930,677907,677907
2020,16,SME,Atividades,33903900,5000000,"903759,8",0,"4096240,2","4096240,2","2576570,92","2576570,92"
2020,16,SME,Atividades,33904700,189609,38823,0,150786,150786,"135581,4",122859
2020,16,SME,Atividades,44905200,16000,16000,0,0,0,0,0
2020,16,SME,Atividades,33503900,2469934,"479479,2",0,9092048,"9092047,6","9092047,6","8105371,6"
2020,16,SME,Atividades,44505200,585108,585108,0,0,0,0,0
2020,16,SME,Atividades,33903000,4000,4000,0,0,0,0,0
2020,16,SME,Atividades,33903900,225000,"1873,61",0,"223126,39","223126,39","158663,96","158663,96"
2020,16,SME,Atividades,44905200,4000,4000,0,0,0,0,0
2020,16,SME,Atividades,33503900,218910263,23000000,0,"204329979,24","203089502,13","176069662,85","174474537,72"
2020,16,SME,Atividades,33509200,0,0,0,"94263,55","94263,55","94263,27","94263,27"
2020,16,SME,Atividades,33903600,374540,"171938,23",0,"202601,77","202601,77","185910,58","185910,58"
2020,16,SME,Atividades,33503900,2177387,0,0,10418008,"9987686,4","9987686,4","9987686,4"
2020,16,SME,Atividades,44505200,544347,544347,0,0,0,0,0
2020,16,SME,Atividades,33903000,280000,"57870,56",0,"222129,44","222129,44","189504,44","174205,01"
2020,16,SME,Atividades,33903900,3000000,"848953,53",0,"2151046,47","2150946,47","1290177,78","1285824,37"
2020,16,SME,Atividades,33904700,36200,"22480,2",0,"13719,8","13719,8","13719,8","13719,8"
2020,16,SME,Atividades,44905200,8000,8000,0,0,0,0,0
2020,16,SME,Atividades,33903000,72000,"19158,7",0,"52841,3","52841,3","52841,3","52841,3"
2020,16,SME,Atividades,33903600,0,"4517,66",0,"158830,2","158830,2","144988,97","144988,97"
2020,16,SME,Atividades,33903900,3700000,"840503,52",0,"2859496,48","2859496,48","1774416,95","1774416,95"
2020,16,SME,Atividades,33904700,0,0,0,"17567,9","17567,9","17567,9",0
2020,16,SME,Atividades,44905200,8000,8000,0,0,0,0,0
2020,16,SME,Atividades,33903000,4000,"3400,02",0,"599,98","599,98",0,0
2020,16,SME,Atividades,33903600,196114,"8507,59",0,"187606,41","187606,41","171884,29","171884,29"
2020,16,SME,Atividades,33903900,120000,"57796,58",0,"62203,42","62203,42","19263,34","19263,34"
2020,16,SME,Atividades,33904700,1000,0,1000,"10358,2","10358,2","10358,2",0
2020,16,SME,Atividades,44905200,3985,3985,0,0,0,0,0
2020,16,SME,Atividades,33503900,705608,0,0,705608,705608,"693628,99","693628,99"
2020,16,SME,Atividades,33903000,8000,8000,0,0,0,0,0
2020,16,SME,Atividades,33903600,217225,"5619,49",0,"211605,51","211605,51","193614,7","193614,7"
2020,16,SME,Atividades,33903900,72000,"52020,62",0,"19979,38","19979,38","13156,29","13156,29"
2020,16,SME,Atividades,33904700,18500,1206,0,17294,17294,17294,0
2020,16,SME,Atividades,33503900,286194,0,0,"1156928,4","1156926,8","1156926,8","1156926,8"
2020,16,SME,Atividades,44505200,71549,71549,0,0,0,0,0
2020,16,SME,Atividades,33903000,56000,"15100,08",0,"40899,92","40899,92","36564,32","36564,32"
2020,16,SME,Atividades,33903900,4600000,"1636063,42",1000,"2962936,58","2962936,58","1918439,71","1918439,71"
2020,16,SME,Atividades,44905200,36000,36000,0,0,0,0,0
2020,16,SME,Atividades,33903000,49600,"41327,14",0,"8272,86","8272,86","8272,86","8272,86"
2020,16,SME,Atividades,33903100,16000,16000,0,0,0,0,0
2020,16,SME,Atividades,33903200,7800,7800,0,0,0,0,0
2020,16,SME,Atividades,33903600,4000,4000,0,0,0,0,0
2020,16,SME,Atividades,33903900,24000,"16951,2",0,"7048,8","7048,8","7048,8","7048,8"
2020,16,SME,Atividades,33904700,1000,0,1000,0,0,0,0
2020,16,SME,Atividades,44905200,12500,"4838,72",0,"7661,28","7661,28","7661,28","7661,28"
2020,16,SME,Atividades,33901400,10000,10000,0,0,0,0,0
2020,16,SME,Atividades,33903000,36470,"16052,1",0,"20417,9","20417,9","20417,65","20417,65"
2020,16,SME,Atividades,33903300,200000,"88814,59",0,"111185,41","111185,41","96908,08","96908,08"
2020,16,SME,Atividades,33903700,85328,"9569,92",0,"75758,08","75758,08","68964,79","68964,79"
2020,16,SME,Atividades,33903900,2100000,"118817,4",0,"1981182,6","1981152,6","1812626,37","1812626,37"
2020,16,SME,Atividades,33904000,0,290,0,510,510,510,510
2020,16,SME,Atividades,33904700,99525,"10013,8",0,"89511,2","89511,2","89511,2","89511,2"
2020,16,SME,Atividades,44905200,25000,"20847,31",0,"4152,69","4152,69","4152,69","4152,69"
2020,16,SME,Atividades,33903000,10200,6750,0,3450,3450,3450,3450
2020,16,SME,Atividades,33903600,35000,35000,0,0,0,0,0
2020,16,SME,Atividades,33903900,20500,20500,0,0,0,0,0
2020,16,SME,Atividades,33904700,7500,0,0,7500,7500,"2175,5","2175,5"
2020,16,SME,Atividades,33909200,0,0,0,2385,2385,2385,2385
2020,16,SME,Atividades,33903000,145880,"100926,54",0,"44953,46","44953,46",33171,33171
2020,16,SME,Atividades,33903600,191400,117840,0,73560,73560,60010,51510
2020,16,SME,Atividades,33903900,4634204,"2012302,46",0,"2621901,54","2621901,54","1461797,83","1459197,83"
2020,16,SME,Atividades,33904700,36080,"21703,2",0,"14376,8","14376,8","5962,25","4062,25"
2020,16,SME,Atividades,44905200,30000,30000,0,0,0,0,0
2020,16,SME,Atividades,33503900,2036731,385700,0,"7454194,8",7454179,7454179,7454179
2020,16,SME,Atividades,44505200,479433,479433,0,0,0,0,0
2020,16,SME,Atividades,33503900,104686796,1000000,0,"115877555,76","113072292,99","88586874,24","88346042,66"
2020,16,SME,Atividades,33503900,1584387,0,0,7424782,7424746,7424746,7424746
2020,16,SME,Atividades,44505200,396097,396097,0,0,0,0,0
2020,16,SME,Atividades,33903000,14450,14450,0,0,0,0,0
2020,16,SME,Atividades,33903900,266365,"3056,69",0,"263308,31","263308,31","212129,77","212129,77"
2020,16,SME,Atividades,44905200,10000,10000,0,0,0,0,0
2020,16,SME,Atividades,33903000,195130,"108691,12",0,"86438,88","86438,88","83300,94","81361,14"
2020,16,SME,Atividades,33903600,299750,"28106,03",0,"271643,97","271643,97","271643,97","271643,97"
2020,16,SME,Atividades,33903900,2158596,"856463,28",0,"1302132,72","1302132,72","486033,76","484426,63"
2020,16,SME,Atividades,33904700,96780,"3843,3",0,"92936,7","92936,7","92931,7","92931,7"
2020,16,SME,Atividades,44905200,25000,25000,0,0,0,0,0
2020,16,SME,Atividades,33903000,210490,"194194,93",0,"16295,07","16295,07","11910,06","11910,06"
2020,16,SME,Atividades,33903900,3381816,"1527561,92",0,"1854254,08","1854254,08","944559,47","942892,91"
2020,16,SME,Atividades,44905200,25000,25000,0,0,0,0,0
2020,16,SME,Atividades,33903000,10450,"10397,59",0,"52,41","52,41",0,0
2020,16,SME,Atividades,33903600,174305,"90961,55",0,"83343,45","83343,45","83343,45","83343,45"
2020,16,SME,Atividades,33903900,77400,38400,0,39000,39000,"10826,21","10826,21"
2020,16,SME,Atividades,33904700,34470,"19838,8",0,"14631,2","14631,2","14631,2","14631,2"
2020,16,SME,Atividades,44905200,5000,5000,0,0,0,0,0
2020,16,SME,Atividades,33503900,256584,"22865,99",0,"233718,01","233718,01","225401,84","224511,84"
2020,16,SME,Atividades,33903900,7500,7500,0,0,0,0,0
2020,16,SME,Atividades,33503900,133727,0,0,"553435,2",553434,553434,553434
2020,16,SME,Atividades,44505200,33432,33432,0,0,0,0,0
2020,16,SME,Atividades,33903000,30500,"29353,93",0,"1146,07","1146,07","472,67","472,67"
2020,16,SME,Atividades,33903900,1751296,"137512,89",0,"1613783,11","1613783,11","707210,01","707210,01"
2020,16,SME,Atividades,44905200,15000,15000,0,0,0,0,0
2020,16,SME,Atividades,33903000,10500,"6510,1",0,"3989,9","3989,9","3989,9","3989,9"
2020,16,SME,Atividades,33903100,45000,45000,0,0,0,0,0
2020,16,SME,Atividades,33903200,100000,100000,0,0,0,0,0
2020,16,SME,Atividades,33903600,24000,24000,0,0,0,0,0
2020,16,SME,Atividades,33903900,460000,460000,0,0,0,0,0
2020,16,SME,Atividades,33904700,4800,4800,0,0,0,0,0
2020,16,SME,Atividades,44905200,5000,5000,0,0,0,0,0
2020,16,SME,Atividades,33901400,1000,0,1000,0,0,0,0
2020,16,SME,Atividades,33903000,50000,"11178,63",0,"38821,37","38821,37","35528,37","35528,37"
2020,16,SME,Atividades,33903300,180000,"152204,95",0,"27795,05","27795,05","22795,05","22795,05"
2020,16,SME,Atividades,33903900,2200000,"113840,1",0,"2086159,9","2073973,82","1772892,12","1772892,12"
2020,16,SME,Atividades,33904700,69000,"2186,73",0,"66813,27","66813,27","66096,89","66096,89"
2020,16,SME,Atividades,44905200,15000,957,0,14043,14043,14043,14043
2020,16,SME,Atividades,33903000,70400,"28966,5",0,"41433,5","41433,5","41433,5","25449,5"
2020,16,SME,Atividades,33903600,10000,10000,0,0,0,0,0
2020,16,SME,Atividades,33903900,1000,0,1000,0,0,0,0
2020,16,SME,Atividades,33904700,2000,2000,0,0,0,0,0
2020,16,SME,Atividades,33903000,30000,"7859,48",0,"22140,52","22140,52","22140,52","22140,52"
2020,16,SME,Atividades,33903900,7500000,"322993,9",0,"7177006,1","7177006,1","3576542,32","3549450,53"
2020,16,SME,Atividades,44905200,1000,0,1000,0,0,0,0
2020,16,SME,Atividades,33503900,3517996,"751170,2",0,12562721,"12562719,6","12562719,6","12562719,6"
2020,16,SME,Atividades,44505200,830499,830499,0,0,0,0,0
2020,16,SME,Atividades,33903000,1000,0,1000,0,0,0,0
2020,16,SME,Atividades,33903900,130000,"2699,43",0,"127300,57","127300,57","74438,17","74438,17"
2020,16,SME,Atividades,44905200,1000,0,1000,0,0,0,0
2020,16,SME,Atividades,33503900,165116121,19000000,0,"153653530,84","152170105,21","129942354,32","129709486,9"
2020,16,SME,Atividades,33509200,0,0,0,"351701,17","351701,17","351701,17","351701,17"
2020,16,SME,Atividades,33503900,2693989,"41330,6",0,"13068443,4","13068443,2","13068443,2","12960093,2"
2020,16,SME,Atividades,44505200,673497,673497,0,0,0,0,0
2020,16,SME,Atividades,33903000,150000,"38477,49",0,"111522,51","111522,51","102638,51","102638,51"
2020,16,SME,Atividades,33903900,3140040,"200032,15",0,"2940007,85","2940007,85","1130687,59","1113697,47"
2020,16,SME,Atividades,44905200,1000,0,1000,0,0,0,0
2020,16,SME,Atividades,33903000,30000,"4233,86",0,"25766,14","25766,14","20376,34","20376,34"
2020,16,SME,Atividades,33903900,4500000,"269241,84",0,"4230758,16","4230758,16","2011932,85","2011932,85"
2020,16,SME,Atividades,44905200,1000,0,1000,0,0,0,0
2020,16,SME,Atividades,33903000,4000,"3739,12",0,"260,88","260,88","260,88","260,88"
2020,16,SME,Atividades,33903600,255100,"89947,83",0,"165152,17","165152,17","151115,36","151115,36"
2020,16,SME,Atividades,33903900,450000,"41828,78",0,"408171,22","408171,22","331480,08","331480,08"
2020,16,SME,Atividades,33904700,24600,"12982,9",0,"11617,1","11617,1","11617,1","11617,1"
2020,16,SME,Atividades,44905200,1000,0,1000,0,0,0,0
2020,16,SME,Atividades,33503900,812518,"21381,04",0,"791136,96","791136,96","727881,64","727881,64"
2020,16,SME,Atividades,33903000,40000,"14260,2",0,"25739,8","25739,8","24422,96","24422,96"
2020,16,SME,Atividades,33903600,1000000,216126,0,783874,783874,"711935,5","711935,5"
2020,16,SME,Atividades,33904700,200000,0,0,200000,200000,"125412,5","125412,5"
2020,16,SME,Atividades,44905200,20000,20000,0,0,0,0,0
2020,16,SME,Atividades,33503900,338478,0,0,"1395154,8","1395154,8","1395154,8","1395154,8"
2020,16,SME,Atividades,44505200,84619,84619,0,0,0,0,0
2020,16,SME,Atividades,33903000,16000,"15565,2",0,"434,8","434,8","434,8","434,8"
2020,16,SME,Atividades,33903900,4500000,"13597,74",0,"4516402,26","4516402,26","2055540,49","2055540,49"
2020,16,SME,Atividades,44905200,10000,10000,0,0,0,0,0
2020,16,SME,Atividades,33903000,2000,2000,0,0,0,0,0
2020,16,SME,Atividades,33903100,11110,11110,0,0,0,0,0
2020,16,SME,Atividades,33903600,1000,0,1000,0,0,0,0
2020,16,SME,Atividades,33903900,400000,239450,0,160550,160550,950,950
2020,16,SME,Atividades,33904700,1000,0,1000,0,0,0,0
2020,16,SME,Atividades,44905200,1000,0,1000,0,0,0,0
2020,16,SME,Atividades,33503500,0,135245,0,"507772,5","507772,5","507022,5","507022,5"
2020,16,SME,Atividades,33503900,0,"49178,67",0,0,0,0,0
2020,16,SME,Atividades,33901400,10000,10000,0,0,0,0,0
2020,16,SME,Atividades,33903000,13819,"8220,4",0,"16665,06","12674,11","12674,11","7277,11"
2020,16,SME,Atividades,33903300,737555,"6181,01",0,"731373,99","731373,99","321094,83","321094,83"
2020,16,SME,Atividades,33903600,104223,"5747,6",0,"127418,38","127418,38","106468,93","106468,93"
2020,16,SME,Atividades,33903900,2109708,"1092085,38",0,"1017622,62","1016738,46","882684,11","882684,11"
2020,16,SME,Atividades,33904700,40560,40560,0,0,0,0,0
2020,16,SME,Atividades,44905200,50000,"73032,26",0,57033,45404,45404,45404
2020,16,SME,Atividades,33903900,16007544,16007544,0,0,0,0,0
2020,16,SME,Atividades,33903000,133086550,0,0,133086550,"76887407,12","19200701,15","17650815,95"
2020,16,SME,Atividades,33903200,55599782,"1535,24",0,"55598246,76","55598246,76","40150123,8","38568811,8"
2020,16,SME,Atividades,33903900,18121653,"970506,34",0,"17151146,66","17151146,66","12121089,09","12121089,09"
2020,16,SME,Atividades,33903000,120567460,"95548800,42",0,42326630,42060680,"7459649,79","7170460,08"
2020,16,SME,Atividades,33903000,3267503,3267503,0,0,0,0,0
2020,16,SME,Atividades,33903900,0,"18504012,82",0,"228615421,11","147924449,75","66631064,24","66631064,24"
2020,16,SME,Atividades,33903900,529214509,"23840816,11",0,"508641195,89","501362573,83","450623079,54","450046518,83"
2020,16,SME,Atividades,33904500,0,0,0,"1196042,4","1196042,4","1195227,65","1195227,65"
2020,16,SME,Atividades,33904500,0,0,0,"23840816,11","23176462,64","9024313,68","7875099,68"
2020,17,SF,Projetos,45906500,1000,0,1000,0,0,0,0
2020,17,SF,Projetos,45906500,1000,0,1000,0,0,0,0
2020,17,SF,Pessoal,31901100,233881666,"7186677,18",0,"235454255,95","235454255,95","235454255,95","235454255,95"
2020,17,SF,Pessoal,31909600,1003,0,0,1003,0,0,0
2020,17,SF,Atividades,33503900,1459070,"297163,19",0,"1161906,81","957721,44","846872,64","846872,64"
2020,17,SF,Atividades,33504800,405233,"191093,8",0,"214139,2",87912,"56355,2","56355,2"
2020,17,SF,Atividades,33900800,0,0,0,"8832,78","7093,57","7093,57","7093,57"
2020,17,SF,Atividades,33901400,300000,0,0,300000,"38036,98","38036,98","38036,98"
2020,17,SF,Atividades,33903000,404376,0,0,404376,"213312,16","172453,64","172453,64"
2020,17,SF,Atividades,33903300,618113,"338018,74",0,"280094,26","168361,26","90177,09","90177,09"
2020,17,SF,Atividades,33903500,2955725,"1846862,8",0,"4403411,9","3980270,85","3871814,67","3871814,67"
2020,17,SF,Atividades,33903600,808116,"280175,68",0,"527940,32","182271,82","82020,7","75617,8"
2020,17,SF,Atividades,33903900,44331243,16711143,0,27620100,"25167254,99","19814239,25","19667572,16"
2020,17,SF,Atividades,33904100,200000,"15543,66",0,"184456,34","155702,71","155702,71","155702,71"
2020,17,SF,Atividades,33904500,0,0,0,"253165,36","227685,48",0,0
2020,17,SF,Auxílios,33904600,6500000,0,0,6500000,"5942621,31","5942621,31","5942621,31"
2020,17,SF,Atividades,33904700,51000,0,0,51000,"24988,24","11269,11","11269,11"
2020,17,SF,Auxílios,33904900,1000000,0,0,1000000,"335906,01","335906,01","335906,01"
2020,17,SF,Atividades,33909100,2000,0,0,2000,0,0,0
2020,17,SF,Atividades,33909200,0,0,0,"17105,66","17105,64","17105,64","17105,64"
2020,17,SF,Atividades,44905200,100000,0,0,"391146,85","257860,6","38663,6","38663,6"
2020,17,SF,Projetos,44904000,1000,0,1000,480000,480000,"29268,29","29268,29"
2020,17,SF,Projetos,44909200,0,0,0,"152982,18","152982,18","152982,18","152982,18"
2020,17,SF,Projetos,44904000,1000,0,1000,"2946581,5","2946581,5","2946581,5","2946581,5"
2020,17,SF,Projetos,44905200,1000,0,1000,0,0,0,0
2020,17,SF,Atividades,33904000,931520,0,0,"3367126,06","3290687,37","434672,89","430865,41"
2020,17,SF,Atividades,44905200,1000,0,1000,0,0,0,0
2020,17,SF,Atividades,33904000,60808718,"4783835,26","1672652,86","59674882,74","57803530,44","50170225,86","50170225,86"
2020,17,SF,Atividades,33909200,0,0,0,"9709783,92","9709783,92","9709783,92","9709783,92"
2020,17,SF,Projetos,44901400,1000,0,1000,0,0,0,0
2020,17,SF,Projetos,44901400,1000,0,1000,0,0,0,0
2020,17,SF,Projetos,44903300,94154,0,0,94154,0,0,0
2020,17,SF,Projetos,44903500,1000,0,1000,0,0,0,0
2020,17,SF,Projetos,44903600,1000,0,1000,0,0,0,0
2020,17,SF,Projetos,44903900,1000,0,1000,0,0,0,0
2020,17,SF,Projetos,44903900,1160478,0,0,1160478,"184786,09","128501,09","128501,09"
2020,17,SF,Projetos,44904000,1000,0,1000,0,0,0,0
2020,17,SF,Projetos,44904000,11466649,"1366906,28",0,"11929256,88","6025669,55","4132282,31","4132282,31"
2020,17,SF,Projetos,44905200,0,0,0,"2332633,6","2332633,6",0,0
2020,17,SF,Projetos,44905200,6274719,2200000,0,4074719,235678,235678,235678
2020,17,SF,Projetos,44909200,0,0,0,"1107000,21","1107000,21","1106263,45","1106263,45"
2020,19,SEME,Atividades,33904800,2000000,2000000,2000000,0,0,0,0
2020,19,SEME,Pessoal,31901100,48019146,"2247512,36",0,"45771633,64","45771633,64","45771633,64","45771633,64"
2020,19,SEME,Atividades,33503900,1600000,0,"81484,6","1518515,4","1518515,4","924120,17","924120,17"
2020,19,SEME,Atividades,33504800,380000,0,"0,09","379999,91","379999,91","48294,4","48294,4"
2020,19,SEME,Atividades,33900800,0,0,0,"11598,19","10132,69","10132,69","10132,69"
2020,19,SEME,Atividades,33901400,50000,0,50000,0,0,0,0
2020,19,SEME,Atividades,33903000,162000,0,"107518,39","54481,61",27469,27469,27469
2020,19,SEME,Atividades,33903300,223838,0,"27830,69","196007,31","196007,31","7212,06","6289,02"
2020,19,SEME,Atividades,33903600,1000,0,1000,0,0,0,0
2020,19,SEME,Atividades,33903900,15955519,"9313905,82","496464,85","6539805,13","5572497,11","4248547,03","4248547,03"
2020,19,SEME,Auxílios,33904600,6000000,0,0,6000000,"5027376,12","5027376,12","5027376,12"
2020,19,SEME,Atividades,33904700,1000,0,1000,0,0,0,0
2020,19,SEME,Auxílios,33904900,800000,0,0,800000,"552606,35","552606,35","552606,35"
2020,19,SEME,Atividades,44905200,50000,0,"31454,89","18545,11","18545,11","18545,11","18545,11"
2020,19,SEME,Projetos,44904000,1000,0,1000,0,0,0,0
2020,19,SEME,Atividades,33903000,18757,0,"17550,33","1206,67",0,0,0
2020,19,SEME,Atividades,33904000,899000,0,"477484,23","421515,77","375964,37","198760,59","198423,43"
2020,19,SEME,Atividades,33909200,0,0,0,"1223,65","1223,65","1223,65","1223,65"
2020,19,SEME,Atividades,44905200,1000,0,1000,"11264,17","1872,09","1872,09","1872,09"
2020,19,SEME,Atividades,33904000,5568577,0,0,6068577,"6064088,29","5176939,3","5008508,43"
2020,19,SEME,Atividades,33909200,0,0,0,"104840,61","104840,61","104840,61","104840,61"
2020,19,SEME,Projetos,44905100,1000,0,1000,"3752087,9","313,1","73,71",0
2020,19,SEME,Projetos,44905100,3248786,"2084633,97",3248786,"30686,9","30686,9","30686,9",0
2020,19,SEME,Projetos,44903900,1500000,1500000,1500000,0,0,0,0
2020,19,SEME,Projetos,44903900,800000,800000,800000,0,0,0,0
2020,19,SEME,Projetos,44903900,500000,500000,500000,0,0,0,0
2020,19,SEME,Projetos,44903900,1000000,1000000,1000000,0,0,0,0
2020,19,SEME,Projetos,44903900,1000000,1000000,1000000,0,0,0,0
2020,19,SEME,Projetos,44903900,1000000,1000000,1000000,0,0,0,0
2020,19,SEME,Projetos,44903900,600000,600000,600000,0,0,0,0
2020,19,SEME,Projetos,33903900,90909,75000,90909,0,0,0,0
2020,19,SEME,Projetos,44903900,854545,854545,854545,0,0,0,0
2020,19,SEME,Projetos,44903900,909090,909090,909090,0,0,0,0
2020,19,SEME,Projetos,33504100,54545,54200,54545,0,0,0,0
2020,19,SEME,Projetos,44903900,45454,45454,45454,0,0,0,0
2020,19,SEME,Projetos,44903900,27272,0,27272,0,0,0,0
2020,19,SEME,Projetos,33903900,45454,0,45454,0,0,0,0
2020,19,SEME,Projetos,33903900,45454,0,45454,0,0,0,0
2020,19,SEME,Projetos,44903900,909090,909090,909090,0,0,0,0
2020,19,SEME,Projetos,44903900,181818,181818,181818,0,0,0,0
2020,19,SEME,Projetos,44903900,409090,409090,409090,0,0,0,0
2020,19,SEME,Projetos,44903900,272727,272727,272727,0,0,0,0
2020,19,SEME,Projetos,33504100,90909,90909,90909,0,0,0,0
2020,19,SEME,Projetos,33903900,70000,70000,70000,0,0,0,0
2020,19,SEME,Projetos,33903900,30000,30000,30000,0,0,0,0
2020,19,SEME,Projetos,33903900,70000,70000,70000,0,0,0,0
2020,19,SEME,Projetos,33903900,30000,30000,30000,0,0,0,0
2020,19,SEME,Projetos,33903900,118181,118181,118181,0,0,0,0
2020,19,SEME,Projetos,33903900,1454545,0,1454545,0,0,0,0
2020,19,SEME,Projetos,44903900,1000,"891010,33","492470,32","20036701,05","13432668,49","10047319,51","9794552,78"
2020,19,SEME,Projetos,44903900,10178898,"8786410,31","10188259,61","3467760,05","793793,36","551351,75","160674,22"
2020,19,SEME,Projetos,44909200,0,0,0,"31708,83","31708,83","29611,29","29611,29"
2020,19,SEME,Projetos,44909200,0,0,0,"418545,88","418545,88","418540,91","418540,91"
2020,19,SEME,Projetos,44909300,0,0,0,"83140,66","83140,66","83140,66","83140,66"
2020,19,SEME,Atividades,33903900,500000,500000,500000,0,0,0,0
2020,19,SEME,Atividades,33903000,200000,200000,200000,0,0,0,0
2020,19,SEME,Atividades,33903900,400000,400000,400000,0,0,0,0
2020,19,SEME,Atividades,44905200,200000,200000,200000,0,0,0,0
2020,19,SEME,Atividades,33903900,909090,909090,1509090,0,0,0,0
2020,19,SEME,Atividades,33903900,272727,252000,272727,0,0,0,0
2020,19,SEME,Atividades,33903900,4400000,0,"25138,3","4374861,7","4374861,7","4349861,7","4349861,7"
2020,19,SEME,Atividades,33903000,0,0,0,152016,0,0,0
2020,19,SEME,Atividades,33903900,1000,0,1000,0,0,0,0
2020,19,SEME,Atividades,33903900,1000000,"1068208,07","2163981,86","7261374,97","5990342,63","5028581,75","4840926,57"
2020,19,SEME,Projetos,44903900,4000,"2875426,93","265939,71","12958917,07","4836901,05","3026004,53","2943827,12"
2020,19,SEME,Projetos,44903900,1000,0,1000,0,0,0,0
2020,19,SEME,Atividades,33903000,2498000,1090000,"338622,76","1069377,24","997055,82","670686,08","670686,08"
2020,19,SEME,Atividades,33903900,82173091,320000,"1825758,74","96113621,8","88755441,62","61232010,65","61150303,63"
2020,19,SEME,Atividades,33909200,0,0,0,8832,8832,8832,8832
2020,19,SEME,Atividades,44905200,1000,0,1000,390000,0,0,0
2020,19,SEME,Atividades,33903000,300000,200000,100000,0,0,0,0
2020,19,SEME,Atividades,33903900,3896000,"3219964,11","2001014,5","4188021,39","3760207,32","1606909,28","1606909,28"
2020,19,SEME,Atividades,33904800,1000,0,1000,0,0,0,0
2020,19,SEME,Atividades,44905200,1000,0,1000,0,0,0,0
2020,19,SEME,Atividades,33903900,7000000,"4026999,99","1989835,01",983165,0,0,0
2020,19,SEME,Projetos,44903900,1000,0,1151,"14025791,76","13877505,43","8171460,45","6814958,79"
2020,20,SMT,Projetos,44905100,15961000,"15600663,51","15605865,18","355134,82","314774,17","47185,78",0
2020,20,SMT,Projetos,44905100,1000,0,1000,0,0,0,0
2020,20,SMT,Pessoal,31901100,5127746,"45736,57",0,"5082009,43","4340446,69","4340446,69","4340446,69"
2020,20,SMT,Atividades,33503600,8000,8000,0,0,0,0,0
2020,20,SMT,Atividades,33503900,126441,0,"39316,49","87124,51","87124,51","47625,12","47625,12"
2020,20,SMT,Atividades,33504800,34056,0,16500,17556,17556,3036,3036
2020,20,SMT,Atividades,33900800,0,0,0,"1748,22","1426,63","1426,63","1426,63"
2020,20,SMT,Atividades,33901400,150000,140000,10000,0,0,0,0
2020,20,SMT,Atividades,33903000,205000,0,"44050,4","144449,43","100321,2","100321,2","100321,2"
2020,20,SMT,Atividades,33903300,180000,0,"49648,82","130351,18","60073,3","6619,49","6619,49"
2020,20,SMT,Atividades,33903700,75000,75000,0,0,0,0,0
2020,20,SMT,Atividades,33903900,5600000,"20120405,33","2033323,01","4464463,14","4386640,73","1320482,37","1320482,37"
2020,20,SMT,Auxílios,33904600,700000,0,0,700000,"461704,39","461704,39","461704,39"
2020,20,SMT,Atividades,33904700,2000,2000,0,0,0,0,0
2020,20,SMT,Auxílios,33904900,200000,0,0,200000,"63338,2","63338,2","63338,2"
2020,20,SMT,Atividades,44905200,150000,0,"115402,69","34597,31","34597,31","34597,31","34597,31"
2020,20,SMT,Projetos,44904000,1000,156300,1000,3215000,3215000,3110000,3110000
2020,20,SMT,Atividades,33904000,1500000,1344620,380,156040,156040,155380,155380
2020,20,SMT,Atividades,44905200,150000,0,0,"33885,96","33885,96","33885,96","33885,96"
2020,20,SMT,Atividades,33904000,3088900,941040,"943333,97","4605423,31","4570442,22","3798144,74","3495660,04"
2020,20,SMT,Atividades,33904100,35053011,421461,0,34631550,34631550,"30913582,87","30913582,87"
2020,20,SMT,Projetos,44905100,1000000,1000000,1000000,0,0,0,0
2020,20,SMT,Atividades,33904100,115000000,15000000,15000000,100000000,100000000,100000000,100000000
2020,20,SMT,Atividades,33909200,0,0,0,"439217,1","439217,1","439217,1","439217,1"
2020,20,SMT,Projetos,44905100,1000,0,1000,0,0,0,0
2020,20,SMT,Projetos,44905100,20960974,0,20960974,0,0,0,0
2020,20,SMT,Projetos,44905100,1000,0,1000,0,0,0,0
