Cd_Exercicio,Cd_Orgao,Sigla_Orgao,papa,Cd_Despesa,Vl_Orcado_Ano,Vl_Reduzido,Disponivel,Vl_Congelado,Vl_EmpenhadoLiquido,Vl_Liquidado,Vl_Pago
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,146016,1830,144186,0,144186,124836,124836
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,121644,"75468,23","46175,77",0,"46175,77","21423,43","21203,14"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,29203,"365,8","28837,2",0,"28837,2","22691,2","22691,2"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,5500,5500,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,189215,0,"482520,6",0,482520,482520,482520
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,206200,206200,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,1829902,"207654,29","1622247,71",0,"1616974,73","1230865,38","1227280,41"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,76200,13344,62856,0,62856,62856,62856
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903100,25000,25000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903200,37000,37000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,10000,10000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,488000,488000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,2000,2000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,69766,"32176,01","37589,99",0,"35554,49","23400,99","23400,99"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903300,361410,321410,40000,0,40000,"9196,49","9196,49"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903700,118224,"31359,44","86864,56",0,"86864,56","79239,52","79239,52"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,716907,"52262,3","664644,7",0,"661835,96","584985,49","584876,56"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904000,2000,795,1205,0,1205,1205,1205
2021,16,SME,INVESTIMENTOS,44905200,20000,0,20000,0,20000,20000,20000
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,10200,10200,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,35000,22000,13000,0,13000,11800,11800
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,23500,23500,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,7500,3802,3698,0,3698,"3488,52","3208,52"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,228980,"223431,85","5548,15",0,"5548,15","5548,15","5548,15"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,6863895,"2905722,17","3958172,83",0,"3958172,83","2662338,61","2651953,62"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,3035067,0,"16640652,8",0,"16640652,4","16640652,4","16345403,4"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,250060944,"8123,28","323028662,26",0,"302113120,44","297212863,13","295371189,76"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33509200,0,0,"8123,28",0,"8123,28","8123,28","8123,28"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,2611940,0,"14034673,4",0,"13729037,6","13729037,6","13601010,4"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,20850,"20400,15","449,85",0,"449,85","449,85","449,85"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,234865,"100809,52","134055,48",0,"134055,48","34082,24","34082,24"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,265130,"262580,85","2549,15",0,"2549,15","2549,15","2549,15"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,2130358,"680545,02","1449812,98",0,"1449812,98","1234661,54","1231196,64"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,300410,"295161,75","5248,25",0,"5248,25","5248,25","5248,25"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,4854354,"2232476,99","2621877,01",0,"2621877,01","1792163,8","1751699,65"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,14850,"14700,05","149,95",0,"149,95","149,95","149,95"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,248120,"15126,1","232993,9",0,"232689,22",231413,"229717,68"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,94019,"61627,97","32391,03",0,"32391,03","22236,36","22003,03"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,38950,"11068,79","27881,21",0,"27881,21","27881,21",1098
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,1368453,0,1368453,0,1368453,"1366671,16","1329252,64"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,17850,"17700,05","149,95",0,"149,95","149,95","149,95"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,143000,182,142818,0,142818,124422,117468
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,229072,"37728,65","191343,35",0,"191343,35","150696,11","150388,59"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,28600,0,28600,0,28600,"24814,8","22033,2"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,65000,65000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,13000,10834,2166,0,2166,"28,79","28,79"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,215313,0,"964950,2",0,"964949,8","964949,8","964949,8"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,43000,"42400,2","599,8",0,"599,8","599,8","599,8"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,2009022,"194451,12","1814570,88",0,"1814570,88","1088718,5","1088718,5"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,12600,12600,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903100,45000,45000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903200,100000,100000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,24000,24000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,882793,862953,19840,0,19840,19840,19840
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,4800,4800,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33901400,6000,6000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,101000,"61515,62","39484,38",0,"39484,38","34869,98","34869,98"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903300,512399,"35921,99","476477,01",0,"20123,41","20123,41","19852,79"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,2477479,"471899,71","2005579,29",0,"1789896,63","1444913,07","1417771,15"
2021,16,SME,INVESTIMENTOS,44905200,20000,0,20000,0,"8277,69","8277,69","8277,69"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,32700,"29164,4","3535,6",0,"3535,6","239,6","239,6"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,87000,0,144874,0,83263,76179,75379
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,18000,"8008,01","9991,99",0,"9991,99","9991,99","9991,99"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,26400,"6477,2","22497,6",0,"16652,6","14349,4","14349,4"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,93000,"13344,32","79655,68",0,"79655,68","79655,68","79655,68"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,9548704,"1723975,54","7824728,46",0,"7800856,5","4038899,25","3965999,37"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,4792541,0,"26864264,2",0,"26864263,4","26864263,4","26864263,4"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,19000,"16066,4","2933,6",0,"2933,6","2933,6","2933,6"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,0,19664,39328,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,741914,"278756,78","463157,22",0,"314073,08","153929,22","153929,22"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,0,"3932,8","7865,6",0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,1503724,0,"1531927,92",0,"1531927,92","1531927,92","1416256,83"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,7500,0,7500,0,"2362,24",318,318
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,247429,0,247429,0,"217310,93","97524,05","97524,05"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,231145051,0,"317472923,56",0,"296922257,56","296922257,56","253065138,57"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33509200,0,0,"127931,44",0,"127931,44","127931,44","74868,17"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,3568969,0,"19762699,2",0,"19715732,4","19715732,4","18556872,5"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,115000,"101722,48","13277,52",0,"13277,52","13277,52","13277,52"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,408004,"74197,93","333806,07",0,"333806,07","312483,41","311731,21"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,740100,"414583,15","325516,85",0,"325516,85","325516,85","325516,85"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,3017486,"963063,67","2054422,33",0,"2007860,94","909439,02","908162,1"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,124000,66659,57341,0,57341,57341,57341
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,5767330,"1286317,46","4481012,54",0,"4450872,16","2312549,4","2290708,99"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,9500,"8117,8","1382,2",0,"1382,2","1382,2","1382,2"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,329130,"4092,21","341365,97",0,"341365,97","336165,97","336165,97"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,107966,"20125,07","87840,93",0,"87007,18","31414,46","31414,46"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,11804,3444,8360,0,8360,6480,6480
2021,16,SME,OUTRAS DESPESAS CORRENTES,33909200,0,0,"19593,81",0,"19593,81","19593,81","19593,81"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,726991,0,726991,0,"639167,76","612440,16","550458,2"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,10000,"8533,2","1466,8",0,"1466,8","1466,8","1466,8"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,132400,6984,125416,0,125416,115046,115046
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,147807,"38380,35","109426,65",0,"108592,9","19047,65","19047,65"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,26480,"1396,8","25083,2",0,"25083,2","20569,2","20569,2"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,47200,47200,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,491369,0,"2221687,6",0,"2221686,8","2221686,8","2221686,8"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,71500,"42912,92","28587,08",0,"28587,08","11972,72","11972,72"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,5501392,"217480,86","5283911,14",0,"5224545,37","2828656,65","2828656,65"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,16500,"15262,68","1237,32",0,"1237,32",0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903100,26000,26000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903200,15000,15000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,11000,0,21250,0,21250,21250,17160
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,770400,760280,10120,0,10120,10120,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,2200,0,4250,0,4250,3066,3066
2021,16,SME,INVESTIMENTOS,44903900,600000,600000,0,600000,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,73028,"16741,47","67830,69",0,"60451,69","26465,18","25935,18"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903300,500000,"392662,68","107337,32",0,"10921,09","2001,09","2001,09"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,3988862,"8083,93","3980778,07",0,"3749475,66","3385646,13","3185261,6"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,65610,"7281,5","58328,5",0,"58328,5","58328,5","58328,5"
2021,16,SME,INVESTIMENTOS,44905200,20000,0,"71927,6",0,"64709,46","16540,55","16540,55"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,16500,"11843,29","4656,71",0,"2508,05","2321,57","2321,57"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,42000,11800,30200,0,30200,30200,27860
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,13000,13000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,8400,4742,3658,0,3658,3190,3190
2021,16,SME,INVESTIMENTOS,44903900,150000,150000,0,150000,0,0,0
2021,16,SME,INVESTIMENTOS,44903900,100000,100000,0,100000,0,0,0
2021,16,SME,INVESTIMENTOS,44903900,150000,150000,0,150000,0,0,0
2021,16,SME,INVESTIMENTOS,44903900,150000,150000,0,150000,0,0,0
2021,16,SME,INVESTIMENTOS,44903900,150000,150000,0,150000,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,473850,"359,62","552801,88",0,"461648,55","191724,81","190647,06"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,830000,245039,584961,0,584961,493094,436999
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,13034490,"5984526,64","7049963,36",0,"7020683,35","5243925,04","5240955,04"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,166000,"52604,6","113395,4",0,"113395,4","83997,05","83997,05"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,5665229,0,"32094586,2",0,32094560,32094560,30930557
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,300000,300000,0,300000,0,0,0
2021,16,SME,INVESTIMENTOS,44903900,150000,150000,0,150000,0,0,0
2021,16,SME,INVESTIMENTOS,44903900,150000,150000,0,150000,0,0,0
2021,16,SME,INVESTIMENTOS,44903900,100000,100000,0,100000,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,388347623,0,"543993798,3",0,"506956039,85","503114636,95","502055483,97"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33509200,0,0,"102904,94",0,"102904,8","102904,8","102904,8"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,5496740,0,"30904214,6",0,30779969,30779969,29532030
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,119925,"505,65","414205,9",0,"368551,68","88851,38","88851,38"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,2248885,"814707,23","1434177,77",0,"1413707,77","1028193,26","1028193,26"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33909200,0,2836,"4006,3",0,"4006,3","1170,3","1170,3"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,501250,"9311,63","1253529,58",0,"1237645,18","256048,68","256048,68"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,5189682,"2220339,24","2969342,76",0,"2957447,76","2161346,29","2161346,29"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33909200,0,"9441,78","15760,37",0,"15760,37","6318,59","6318,59"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,300000,0,"739503,96",0,"724383,45","157757,75",156680
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,7834108,3678193,4155915,0,4138530,"3011683,42","3011534,45"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33909200,0,0,"7615,75",0,"7615,75","7615,75","7615,75"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,27150,27150,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,70229,"1703,73","68525,27",0,"68525,27","67953,83","62422,11"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,290259,"98986,66","191272,34",0,"191272,34","176553,28","163895,08"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,14000,"1718,9","12281,1",0,"12281,1","12281,1","12281,1"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,2299001,0,2299001,0,"1635907,3","1526830,35","1510615,61"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,60000,"6041,75","53958,25",0,"33315,41","15943,46","15943,46"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,0,0,3950,0,3950,3950,2212
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,7500,6300,1200,0,1200,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,0,0,790,0,790,"442,4","442,4"
2021,16,SME,INVESTIMENTOS,44903900,150000,150000,0,150000,0,0,0
2021,16,SME,INVESTIMENTOS,44905100,150000,150000,0,150000,0,0,0
2021,16,SME,INVESTIMENTOS,44905200,200000,200000,0,200000,0,0,0
2021,16,SME,INVESTIMENTOS,44903900,150000,150000,0,150000,0,0,0
2021,16,SME,INVESTIMENTOS,44905100,350000,350000,0,350000,0,0,0
2021,16,SME,INVESTIMENTOS,44905200,200000,200000,0,200000,0,0,0
2021,16,SME,INVESTIMENTOS,44903900,200000,200000,0,200000,0,0,0
2021,16,SME,INVESTIMENTOS,44905100,150000,150000,0,150000,0,0,0
2021,16,SME,INVESTIMENTOS,44905200,150000,150000,0,150000,0,0,0
2021,16,SME,INVESTIMENTOS,44903900,150000,150000,0,150000,0,0,0
2021,16,SME,INVESTIMENTOS,44905100,150000,150000,0,150000,0,0,0
2021,16,SME,INVESTIMENTOS,44905200,200000,200000,0,200000,0,0,0
2021,16,SME,INVESTIMENTOS,44903900,150000,150000,0,150000,0,0,0
2021,16,SME,INVESTIMENTOS,44905100,150000,150000,0,150000,0,0,0
2021,16,SME,INVESTIMENTOS,44905200,100000,100000,0,100000,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,643296,0,3921489,0,3921486,3921486,3921486
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,80000,"70505,44","9494,56",0,"9494,56","9494,56","7770,16"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,13394994,"3574861,42","9820132,58",0,"9786022,58","7427613,35","7427613,35"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33909200,0,0,"3534,3",0,"3534,3","3534,3","3534,3"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,120000,113468,6532,0,6532,5496,5496
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903100,36000,36000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903200,17800,17800,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,2000000,1339472,660528,0,660528,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33901400,6000,6000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,61220,"2681,6","58538,4",0,"58538,4","58172,4","56382,4"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903300,297000,"279584,24","17415,76",0,"17415,76","7579,68","7579,68"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,303900,"47996,52","255903,48",0,"255903,48","228368,28","228368,28"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903700,292000,"64996,69","227003,31",0,"227003,31","201675,79","201675,79"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,1428169,"103535,73","1607672,64",0,"1607672,64","1345444,47","1324061,65"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,38500,"5655,03","32844,97",0,"32844,97","32844,97","32844,97"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33909200,0,0,"7138,12",0,"7138,12","7138,12","7138,12"
2021,16,SME,INVESTIMENTOS,44905200,20000,1585,18415,0,18415,18415,10235
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,30000,"28668,68","1331,32",0,"1331,32","1331,32","1331,32"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,30000,30000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,30000,30000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,6000,6000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,167000,120200,46800,0,46800,46800,46800
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,7143500,"1628355,01","5513144,99",2000,"5507491,51","4387184,64","3516622,51"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33909200,0,0,"78887,7",0,"78887,7","78887,7","78887,7"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,3120720,0,16786543,0,"16706906,4","16706906,4","16288728,8"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,2574626,0,2574626,0,2574626,2574626,2574626
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,18785,8265,10520,0,10520,7340,6810
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,106200,1707,104493,0,5760,"3406,95","3089,95"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33909200,0,0,"3090,2",0,"3090,2","3090,2","3090,2"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,237766478,0,"323132607,68",0,"311993804,58","290610446,9","290602495,24"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,3532194,0,19809233,0,"19809232,4","19688596,4","19379233,6"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,104646,"77941,56","26704,44",0,"26704,44","26704,44","26704,44"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,660589,216109,444480,0,442080,"316428,84","263032,57"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33909200,0,0,"59,45",0,"59,45","59,45","59,45"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,715645,"429553,66","286091,34",0,"286091,34","286091,34","286091,34"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,3708100,"1293884,9","2414215,1",0,"2408816,7","1957639,53","1780312,6"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33909200,0,0,"37904,4",0,"37904,4","37904,4","37904,4"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,121864,"118184,08","3679,92",0,"3679,92","3679,92","3679,92"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,313000,"21156,8","291843,2",0,"291843,2","267843,2","267843,2"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,8958360,"2624688,5","6333671,5",0,"6330505,36","5140604,27",4456501
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,31500,"1335,54","148749,66",0,"148749,66","148749,66","148749,66"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33909200,0,0,"38957,17",0,"38957,17","38957,17","38957,17"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,5760,4931,829,0,829,280,280
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,100200,64680,35520,0,35520,"16185,82","15418,06"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33909200,0,0,"1176,37",0,"1176,37","1176,37",0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,791137,0,791137,0,"771536,72","594659,44","594659,44"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,104026,"79878,2","24147,8",0,"24147,8","24147,8","24147,8"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,28250,28250,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,10000,10000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,5650,5650,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,399101,0,"2386350,6",0,2386350,2386350,2083575
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,41600,41600,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,6830000,"2449773,37","4380226,63",0,"4380226,63","2933542,63","2786432,25"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33909200,0,0,"3792,69",0,"3792,69","3792,69","3792,69"
2021,16,SME,INVESTIMENTOS,44905200,0,5396,74804,0,74804,74804,74804
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,41600,"11033,3","30566,7",0,"30566,7","30566,7","18566,7"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903100,39646,39646,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903200,2300,2300,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,411775,364255,47520,0,47520,14256,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33901400,7500,7500,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,154388,"5691,55","148696,45",0,"145540,45","126424,66","126424,66"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903300,395898,"155871,12","240026,88",0,"104587,9","11561,66","10647,62"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,2586921,0,2586921,0,"2409896,21","1982903,57","1749217,17"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,26400,"12786,83","13613,17",0,"13613,17","13613,17","13613,17"
2021,16,SME,INVESTIMENTOS,44905200,20000,"1361,46","97112,38",0,"91446,66","57907,26",30810
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,22342,"1338,2","21003,8",0,8760,8760,8760
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,70400,70400,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,64000,64000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,6720,6720,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,234500,"5063,5","229436,5",0,"229436,5","229436,5","229436,5"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903600,23000,23000,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,7452600,"666517,11","6786082,89",0,"5622761,99","4496801,64","4437680,39"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33904700,4600,4600,0,0,0,0,0
2021,16,SME,OUTRAS DESPESAS CORRENTES,33909200,0,0,"31079,72",0,"31079,72","31079,72","31079,72"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,2907928,0,"16083524,8",0,16083506,16083506,15779258
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,199813547,0,"276751637,64",0,"276230796,5","258099815,01","223821490,85"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33503900,3554388,0,"19410685,6",0,19410648,19410648,19410648
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,53300,"19743,35","33556,65",0,"33556,65","33556,65","33556,65"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,217000,"134450,98","82549,02",0,"37549,02","33382,89","33382,89"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,537100,"145837,94","391262,06",0,"391154,06","391154,06","391154,06"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903900,3920076,0,3920076,0,"2645948,74","2137136,11","1961952,72"
2021,16,SME,OUTRAS DESPESAS CORRENTES,33903000,394100,"113412,2","280687,8",0,"245271,8","245271,8","245271,8"
